country,gender,year,match_type,event_name,team,team_outcome,team_score
Bangladesh,Male,2019,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Sylhet Thunder,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Khulna Tigers,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Chattogram Challengers,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rangpur Rangers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Dhaka Platoon,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Khulna Tigers,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Dhaka Platoon,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Dhaka Platoon,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Chattogram Challengers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rangpur Rangers,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rangpur Rangers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Dhaka Platoon,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rajshahi Royals,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Chattogram Challengers,Loss,0
Bangladesh,Male,2019,T20,Bangladesh Premier League,Cumilla Warriors,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rangpur Rangers,Win,3
Bangladesh,Male,2019,T20,Bangladesh Premier League,Rajshahi Royals,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rangpur Rangers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Cumilla Warriors,Tie,1
Bangladesh,Male,2020,T20,Bangladesh Premier League,Sylhet Thunder,Tie,1
Bangladesh,Male,2020,T20,Bangladesh Premier League,Dhaka Platoon,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rangpur Rangers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Chattogram Challengers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Sylhet Thunder,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Cumilla Warriors,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Chattogram Challengers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Dhaka Platoon,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rangpur Rangers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rangpur Rangers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Dhaka Platoon,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Cumilla Warriors,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Chattogram Challengers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Dhaka Platoon,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Dhaka Platoon,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Chattogram Challengers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Chattogram Challengers,Loss,0
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Rajshahi Royals,Win,3
Bangladesh,Male,2020,T20,Bangladesh Premier League,Khulna Tigers,Loss,0
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Loss,0
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Loss,0
Ireland,Male,2020,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Islamabad United,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Quetta Gladiators,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Tie,1
Pakistan,Male,2020,T20,Pakistan Super League,Karachi Kings,Tie,1
Pakistan,Male,2020,T20,Pakistan Super League,Peshawar Zalmi,Loss,0
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Lahore Qalandars,Win,3
Pakistan,Male,2020,T20,Pakistan Super League,Multan Sultans,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Tie,1
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Tie,1
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Win,3
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Tie,1
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Tie,1
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Tie,1
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Tie,1
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Loss,0
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2020,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2020,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2020,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2020,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2020,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2020,T20,Indian Premier League,Kings XI Punjab,Win,3
India,Male,2020,T20,Indian Premier League,Royal Challengers Bangalore,Tie,1
India,Male,2020,T20,Indian Premier League,Mumbai Indians,Tie,1
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Loss,0
Australia,Male,2020,T20,Big Bash League,Melbourne Stars,Win,3
Australia,Male,2020,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Loss,0
Australia,Male,2020,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2020,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2020,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2020,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Win,3
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2020,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2020,T20,Big Bash League,Melbourne Renegades,Win,3
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2020,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2020,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2020,T20,Big Bash League,Sydney Sixers,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2020,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2020,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2020,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Renegades,Win,3
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2020,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2020,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2020,T20,Big Bash League,Melbourne Stars,Win,3
Australia,Male,2020,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2020,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2020,T20,Big Bash League,Hobart Hurricanes,Win,3
Australia,Male,2020,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Loss,0
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2020,T20,Big Bash League,Melbourne Renegades,Loss,0
Australia,Male,2020,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Melbourne Stars,Win,3
Australia,Male,2021,T20,Big Bash League,Hobart Hurricanes,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Loss,0
Australia,Male,2020,T20,Big Bash League,Adelaide Strikers,Win,3
Australia,Male,2020,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2021,T20,Big Bash League,Adelaide Strikers,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Loss,0
Australia,Male,2021,T20,Big Bash League,Sydney Sixers,Win,3
Australia,Male,2021,T20,Big Bash League,Sydney Thunder,Loss,0
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Win,3
Australia,Male,2021,T20,Big Bash League,Perth Scorchers,Win,3
Australia,Male,2021,T20,Big Bash League,Brisbane Heat,Loss,0
Australia,Female,2020,T20,Women's Big Bash League,Hobart Hurricanes,Loss,0
Australia,Female,2020,T20,Women's Big Bash League,Adelaide Strikers,Win,3
Australia,Female,2020,T20,Women's Big Bash League,Perth Scorchers,Loss,0
Australia,Female,2020,T20,Women's Big Bash League,Brisbane Heat,Win,3
Australia,Female,2020,T20,Women's Big Bash League,Adelaide Strikers,Loss,0
Australia,Female,2020,T20,Women's Big Bash League,Sydney Sixers,Win,3
Australia,Female,2020,T20,Women's Big Bash League,Sydney Thunder,Win,3
Australia,Female,2020,T20,Women's Big Bash League,Adelaide Strikers,Loss,0
